Reporte de Detección de Vehículos

ID: 8998, Nombre: enuu.jpg, Ubicación: uploads\enuu.jpg, Tipo: automovil, Confianza: 0.96%, Fecha/Hora: 2025-01-26T08:08:44.779171, Tiempo: 3.119739s
ID: 9749, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.39%, Fecha/Hora: 2025-01-26T08:42:03.737684, Tiempo: 0.0s
ID: 9750, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.29%, Fecha/Hora: 2025-01-26T08:42:03.743679, Tiempo: 0.0s
ID: 9751, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.92%, Fecha/Hora: 2025-01-26T08:42:04.239001, Tiempo: 0.0s
ID: 9752, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.86%, Fecha/Hora: 2025-01-26T08:42:04.245998, Tiempo: 0.0s
ID: 9753, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.84%, Fecha/Hora: 2025-01-26T08:42:04.252993, Tiempo: 0.0s
ID: 9754, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.36%, Fecha/Hora: 2025-01-26T08:42:04.258990, Tiempo: 0.0s
ID: 9755, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.64%, Fecha/Hora: 2025-01-26T08:42:04.751292, Tiempo: 0.0s
ID: 9756, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.62%, Fecha/Hora: 2025-01-26T08:42:04.757289, Tiempo: 0.0s
ID: 9757, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.62%, Fecha/Hora: 2025-01-26T08:42:04.764284, Tiempo: 0.0s
ID: 9758, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.41%, Fecha/Hora: 2025-01-26T08:42:04.770280, Tiempo: 0.0s
ID: 9759, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.58%, Fecha/Hora: 2025-01-26T08:42:05.265909, Tiempo: 0.0s
ID: 9760, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.49%, Fecha/Hora: 2025-01-26T08:42:05.272904, Tiempo: 0.0s
ID: 9761, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.32%, Fecha/Hora: 2025-01-26T08:42:05.278901, Tiempo: 0.0s
ID: 9762, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.28%, Fecha/Hora: 2025-01-26T08:42:05.284898, Tiempo: 0.0s
ID: 9763, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.86%, Fecha/Hora: 2025-01-26T08:42:05.788587, Tiempo: 0.0s
ID: 9764, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.81%, Fecha/Hora: 2025-01-26T08:42:05.795584, Tiempo: 0.0s
ID: 9765, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.57%, Fecha/Hora: 2025-01-26T08:42:05.802578, Tiempo: 0.0s
ID: 9766, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.88%, Fecha/Hora: 2025-01-26T08:42:06.302345, Tiempo: 0.0s
ID: 9767, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.82%, Fecha/Hora: 2025-01-26T08:42:06.308341, Tiempo: 0.0s
ID: 9768, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.75%, Fecha/Hora: 2025-01-26T08:42:06.313338, Tiempo: 0.0s
ID: 9769, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.87%, Fecha/Hora: 2025-01-26T08:42:06.830705, Tiempo: 0.0s
ID: 9770, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.80%, Fecha/Hora: 2025-01-26T08:42:06.837700, Tiempo: 0.0s
ID: 9771, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.79%, Fecha/Hora: 2025-01-26T08:42:06.844696, Tiempo: 0.0s
ID: 9772, Nombre: LiveStream, Ubicación: Camara0, Tipo: furgoneta, Confianza: 0.95%, Fecha/Hora: 2025-01-26T08:42:07.312978, Tiempo: 0.0s
ID: 9773, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.92%, Fecha/Hora: 2025-01-26T08:42:07.319975, Tiempo: 0.0s
ID: 9774, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.79%, Fecha/Hora: 2025-01-26T08:42:07.325969, Tiempo: 0.0s
ID: 9775, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.64%, Fecha/Hora: 2025-01-26T08:42:07.332965, Tiempo: 0.0s
ID: 9776, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.87%, Fecha/Hora: 2025-01-26T08:42:07.827749, Tiempo: 0.0s
ID: 9777, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.84%, Fecha/Hora: 2025-01-26T08:42:07.833745, Tiempo: 0.0s
ID: 9778, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.79%, Fecha/Hora: 2025-01-26T08:42:07.840741, Tiempo: 0.0s
ID: 9779, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.73%, Fecha/Hora: 2025-01-26T08:42:07.845739, Tiempo: 0.0s
ID: 9780, Nombre: LiveStream, Ubicación: Camara0, Tipo: furgoneta, Confianza: 0.94%, Fecha/Hora: 2025-01-26T08:42:08.356423, Tiempo: 0.0s
ID: 9781, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.78%, Fecha/Hora: 2025-01-26T08:42:08.362419, Tiempo: 0.0s
ID: 9782, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.75%, Fecha/Hora: 2025-01-26T08:42:08.369414, Tiempo: 0.0s
ID: 9783, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.59%, Fecha/Hora: 2025-01-26T08:42:08.375411, Tiempo: 0.0s
ID: 9784, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.81%, Fecha/Hora: 2025-01-26T08:42:08.861155, Tiempo: 0.0s
ID: 9785, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.67%, Fecha/Hora: 2025-01-26T08:42:08.867149, Tiempo: 0.0s
ID: 9786, Nombre: LiveStream, Ubicación: Camara0, Tipo: furgoneta, Confianza: 0.47%, Fecha/Hora: 2025-01-26T08:42:08.873146, Tiempo: 0.0s
ID: 9787, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.37%, Fecha/Hora: 2025-01-26T08:42:08.879143, Tiempo: 0.0s
ID: 9788, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.82%, Fecha/Hora: 2025-01-26T08:42:09.349166, Tiempo: 0.0s
ID: 9789, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.75%, Fecha/Hora: 2025-01-26T08:42:09.356162, Tiempo: 0.0s
ID: 9790, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.74%, Fecha/Hora: 2025-01-26T08:42:09.870844, Tiempo: 0.0s
ID: 9791, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.42%, Fecha/Hora: 2025-01-26T08:42:10.355546, Tiempo: 0.0s
ID: 9792, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.30%, Fecha/Hora: 2025-01-26T08:42:10.361542, Tiempo: 0.0s
ID: 9793, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.64%, Fecha/Hora: 2025-01-26T08:42:10.910203, Tiempo: 0.0s
ID: 9794, Nombre: LiveStream, Ubicación: Camara0, Tipo: furgoneta, Confianza: 0.34%, Fecha/Hora: 2025-01-26T08:42:10.916200, Tiempo: 0.0s
ID: 9795, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.88%, Fecha/Hora: 2025-01-26T08:42:11.429883, Tiempo: 0.0s
ID: 9796, Nombre: LiveStream, Ubicación: Camara0, Tipo: furgoneta, Confianza: 0.88%, Fecha/Hora: 2025-01-26T08:42:11.435879, Tiempo: 0.0s
ID: 9797, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.87%, Fecha/Hora: 2025-01-26T08:42:11.441876, Tiempo: 0.0s
ID: 9798, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.86%, Fecha/Hora: 2025-01-26T08:42:11.939568, Tiempo: 0.0s
ID: 9799, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.83%, Fecha/Hora: 2025-01-26T08:42:11.945564, Tiempo: 0.0s
ID: 9800, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.44%, Fecha/Hora: 2025-01-26T08:42:11.952560, Tiempo: 0.0s
ID: 9801, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.88%, Fecha/Hora: 2025-01-26T08:42:12.470240, Tiempo: 0.0s
ID: 9802, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.73%, Fecha/Hora: 2025-01-26T08:42:12.477235, Tiempo: 0.0s
ID: 9803, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.54%, Fecha/Hora: 2025-01-26T08:42:12.483232, Tiempo: 0.0s
ID: 9804, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.28%, Fecha/Hora: 2025-01-26T08:42:12.489228, Tiempo: 0.0s
ID: 9805, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.82%, Fecha/Hora: 2025-01-26T08:42:12.980813, Tiempo: 0.0s
ID: 9806, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.71%, Fecha/Hora: 2025-01-26T08:42:12.987808, Tiempo: 0.0s
ID: 9807, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.88%, Fecha/Hora: 2025-01-26T08:42:13.496769, Tiempo: 0.0s
ID: 9808, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.70%, Fecha/Hora: 2025-01-26T08:42:13.502765, Tiempo: 0.0s
ID: 9809, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.40%, Fecha/Hora: 2025-01-26T08:42:13.509760, Tiempo: 0.0s
ID: 9810, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.92%, Fecha/Hora: 2025-01-26T08:42:14.021445, Tiempo: 0.0s
ID: 9811, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.40%, Fecha/Hora: 2025-01-26T08:42:14.028441, Tiempo: 0.0s
ID: 9812, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.78%, Fecha/Hora: 2025-01-26T08:42:14.515140, Tiempo: 0.0s
ID: 9813, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.46%, Fecha/Hora: 2025-01-26T08:42:14.522136, Tiempo: 0.0s
ID: 9814, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.88%, Fecha/Hora: 2025-01-26T08:42:15.041814, Tiempo: 0.0s
ID: 9815, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.82%, Fecha/Hora: 2025-01-26T08:42:15.048810, Tiempo: 0.0s
ID: 9816, Nombre: LiveStream, Ubicación: Camara0, Tipo: automovil, Confianza: 0.30%, Fecha/Hora: 2025-01-26T08:42:15.580752, Tiempo: 0.0s
ID: 9817, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.96%, Fecha/Hora: 2025-01-26T08:53:48.768731, Tiempo: 0.22586s
ID: 9818, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.93%, Fecha/Hora: 2025-01-26T08:53:48.776727, Tiempo: 0.22586s
ID: 9819, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.89%, Fecha/Hora: 2025-01-26T08:53:48.784724, Tiempo: 0.22586s
ID: 9820, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.89%, Fecha/Hora: 2025-01-26T08:53:48.791717, Tiempo: 0.22586s
ID: 9821, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.89%, Fecha/Hora: 2025-01-26T08:53:48.798713, Tiempo: 0.22586s
ID: 9822, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.82%, Fecha/Hora: 2025-01-26T08:53:48.804709, Tiempo: 0.22586s
ID: 9823, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.82%, Fecha/Hora: 2025-01-26T08:53:48.810706, Tiempo: 0.22586s
ID: 9824, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.79%, Fecha/Hora: 2025-01-26T08:53:48.819701, Tiempo: 0.22586s
ID: 9825, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.76%, Fecha/Hora: 2025-01-26T08:53:48.826698, Tiempo: 0.22586s
ID: 9826, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.73%, Fecha/Hora: 2025-01-26T08:53:48.832691, Tiempo: 0.22586s
ID: 9827, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.70%, Fecha/Hora: 2025-01-26T08:53:48.838688, Tiempo: 0.22586s
ID: 9828, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.68%, Fecha/Hora: 2025-01-26T08:53:48.845683, Tiempo: 0.22586s
ID: 9829, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.65%, Fecha/Hora: 2025-01-26T08:53:48.853681, Tiempo: 0.22586s
ID: 9830, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.64%, Fecha/Hora: 2025-01-26T08:53:48.860675, Tiempo: 0.22586s
ID: 9831, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.63%, Fecha/Hora: 2025-01-26T08:53:48.867671, Tiempo: 0.22586s
ID: 9832, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.62%, Fecha/Hora: 2025-01-26T08:53:48.873667, Tiempo: 0.22586s
ID: 9833, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.58%, Fecha/Hora: 2025-01-26T08:53:48.880665, Tiempo: 0.22586s
ID: 9834, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.58%, Fecha/Hora: 2025-01-26T08:53:48.887658, Tiempo: 0.22586s
ID: 9835, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.58%, Fecha/Hora: 2025-01-26T08:53:48.894654, Tiempo: 0.22586s
ID: 9836, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.56%, Fecha/Hora: 2025-01-26T08:53:48.900650, Tiempo: 0.22586s
ID: 9837, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.50%, Fecha/Hora: 2025-01-26T08:53:48.906648, Tiempo: 0.22586s
ID: 9838, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.46%, Fecha/Hora: 2025-01-26T08:53:48.914642, Tiempo: 0.22586s
ID: 9839, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.45%, Fecha/Hora: 2025-01-26T08:53:48.921637, Tiempo: 0.22586s
ID: 9840, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.44%, Fecha/Hora: 2025-01-26T08:53:48.928633, Tiempo: 0.22586s
ID: 9841, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.31%, Fecha/Hora: 2025-01-26T08:53:48.934629, Tiempo: 0.22586s
ID: 9842, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.30%, Fecha/Hora: 2025-01-26T08:53:48.940625, Tiempo: 0.22586s
ID: 9843, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.30%, Fecha/Hora: 2025-01-26T08:53:48.947621, Tiempo: 0.22586s
ID: 9844, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.30%, Fecha/Hora: 2025-01-26T08:53:48.955616, Tiempo: 0.22586s
ID: 9845, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.29%, Fecha/Hora: 2025-01-26T08:53:48.960615, Tiempo: 0.22586s
ID: 9846, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.29%, Fecha/Hora: 2025-01-26T08:53:48.964610, Tiempo: 0.22586s
ID: 9847, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.27%, Fecha/Hora: 2025-01-26T08:53:48.967608, Tiempo: 0.22586s
ID: 9848, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.27%, Fecha/Hora: 2025-01-26T08:53:48.971606, Tiempo: 0.22586s
ID: 9849, Nombre: tragicoimg2.jpg, Ubicación: uploads\tragicoimg2.jpg, Tipo: automovil, Confianza: 0.27%, Fecha/Hora: 2025-01-26T08:53:48.974604, Tiempo: 0.22586s
ID: 9850, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.95%, Fecha/Hora: 2025-01-26T08:55:15.379945, Tiempo: 0.0s
ID: 9851, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.92%, Fecha/Hora: 2025-01-26T08:55:15.379945, Tiempo: 0.0s
ID: 9852, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.91%, Fecha/Hora: 2025-01-26T08:55:15.379945, Tiempo: 0.0s
ID: 9853, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.85%, Fecha/Hora: 2025-01-26T08:55:15.380945, Tiempo: 0.0s
ID: 9854, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.84%, Fecha/Hora: 2025-01-26T08:55:15.380945, Tiempo: 0.0s
ID: 9855, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.74%, Fecha/Hora: 2025-01-26T08:55:15.380945, Tiempo: 0.0s
ID: 9856, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.63%, Fecha/Hora: 2025-01-26T08:55:15.380945, Tiempo: 0.0s
ID: 9857, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.61%, Fecha/Hora: 2025-01-26T08:55:15.380945, Tiempo: 0.0s
ID: 9858, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.51%, Fecha/Hora: 2025-01-26T08:55:15.380945, Tiempo: 0.0s
ID: 9859, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.44%, Fecha/Hora: 2025-01-26T08:55:15.380945, Tiempo: 0.0s
ID: 9860, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.34%, Fecha/Hora: 2025-01-26T08:55:15.380945, Tiempo: 0.0s
ID: 9861, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: bus, Confianza: 0.28%, Fecha/Hora: 2025-01-26T08:55:15.380945, Tiempo: 0.0s
ID: 9862, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.62%, Fecha/Hora: 2025-01-26T08:55:15.840661, Tiempo: 0.0s
ID: 9863, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.31%, Fecha/Hora: 2025-01-26T08:55:15.841660, Tiempo: 0.0s
ID: 9864, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.31%, Fecha/Hora: 2025-01-26T08:55:16.048546, Tiempo: 0.0s
ID: 9865, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.26%, Fecha/Hora: 2025-01-26T08:55:16.048546, Tiempo: 0.0s
ID: 9866, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.30%, Fecha/Hora: 2025-01-26T08:55:16.239447, Tiempo: 0.0s
ID: 9867, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.43%, Fecha/Hora: 2025-01-26T08:55:16.425332, Tiempo: 0.0s
ID: 9868, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.91%, Fecha/Hora: 2025-01-26T08:55:16.778114, Tiempo: 0.0s
ID: 9869, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.90%, Fecha/Hora: 2025-01-26T08:55:16.778114, Tiempo: 0.0s
ID: 9870, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.36%, Fecha/Hora: 2025-01-26T08:55:16.779113, Tiempo: 0.0s
ID: 9871, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.92%, Fecha/Hora: 2025-01-26T08:55:16.970995, Tiempo: 0.0s
ID: 9872, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.68%, Fecha/Hora: 2025-01-26T08:55:16.971995, Tiempo: 0.0s
ID: 9873, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.80%, Fecha/Hora: 2025-01-26T08:55:17.190370, Tiempo: 0.0s
ID: 9874, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.96%, Fecha/Hora: 2025-01-26T08:55:17.387248, Tiempo: 0.0s
ID: 9875, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.94%, Fecha/Hora: 2025-01-26T08:55:17.387248, Tiempo: 0.0s
ID: 9876, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.32%, Fecha/Hora: 2025-01-26T08:55:17.388248, Tiempo: 0.0s
ID: 9877, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.81%, Fecha/Hora: 2025-01-26T08:55:17.579129, Tiempo: 0.0s
ID: 9878, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.52%, Fecha/Hora: 2025-01-26T08:55:17.761910, Tiempo: 0.0s
ID: 9879, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: furgoneta, Confianza: 0.25%, Fecha/Hora: 2025-01-26T08:55:17.761910, Tiempo: 0.0s
ID: 9880, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.89%, Fecha/Hora: 2025-01-26T08:55:17.948331, Tiempo: 0.0s
ID: 9881, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.93%, Fecha/Hora: 2025-01-26T08:55:18.128220, Tiempo: 0.0s
ID: 9882, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.92%, Fecha/Hora: 2025-01-26T08:55:18.128220, Tiempo: 0.0s
ID: 9883, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.31%, Fecha/Hora: 2025-01-26T08:55:18.313319, Tiempo: 0.0s
ID: 9884, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.78%, Fecha/Hora: 2025-01-26T08:55:18.889965, Tiempo: 0.0s
ID: 9885, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.89%, Fecha/Hora: 2025-01-26T08:55:19.089842, Tiempo: 0.0s
ID: 9886, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.37%, Fecha/Hora: 2025-01-26T08:55:19.090841, Tiempo: 0.0s
ID: 9887, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.91%, Fecha/Hora: 2025-01-26T08:55:19.453231, Tiempo: 0.0s
ID: 9888, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.46%, Fecha/Hora: 2025-01-26T08:55:19.454231, Tiempo: 0.0s
ID: 9889, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: bus, Confianza: 0.60%, Fecha/Hora: 2025-01-26T08:55:19.832149, Tiempo: 0.0s
ID: 9890, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: furgoneta, Confianza: 0.31%, Fecha/Hora: 2025-01-26T08:55:19.833148, Tiempo: 0.0s
ID: 9891, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.75%, Fecha/Hora: 2025-01-26T08:55:20.045017, Tiempo: 0.0s
ID: 9892, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.94%, Fecha/Hora: 2025-01-26T08:55:20.610178, Tiempo: 0.0s
ID: 9893, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: furgoneta, Confianza: 0.53%, Fecha/Hora: 2025-01-26T08:55:20.974865, Tiempo: 0.0s
ID: 9894, Nombre: video_tra.mp4, Ubicación: uploads\video_tra.mp4, Tipo: automovil, Confianza: 0.39%, Fecha/Hora: 2025-01-26T08:55:20.974865, Tiempo: 0.0s
