Reporte de Detección de Vehículos

ID: 4000, Nombre: lluvia6.jpg, Ubicación: uploads\lluvia6.jpg, Tipo: automovil, Confianza: 70.41%, Fecha/Hora: 2025-01-12 10:03:19.876499, Tiempo: 3.001281s
ID: 4281, Nombre: images.jpg, Ubicación: uploads\images.jpg, Tipo: automovil, Confianza: 96.30%, Fecha/Hora: 2025-01-12 20:37:46.518158, Tiempo: 2.023334s
ID: 4282, Nombre: images.jpg, Ubicación: uploads\images.jpg, Tipo: automovil, Confianza: 95.97%, Fecha/Hora: 2025-01-12 20:37:46.521156, Tiempo: 2.023334s
ID: 4283, Nombre: images.jpg, Ubicación: uploads\images.jpg, Tipo: automovil, Confianza: 91.92%, Fecha/Hora: 2025-01-12 20:37:46.523154, Tiempo: 2.023334s
ID: 4284, Nombre: images.jpg, Ubicación: uploads\images.jpg, Tipo: automovil, Confianza: 87.15%, Fecha/Hora: 2025-01-12 20:37:46.525153, Tiempo: 2.023334s
ID: 4285, Nombre: images.jpg, Ubicación: uploads\images.jpg, Tipo: automovil, Confianza: 71.87%, Fecha/Hora: 2025-01-12 20:37:46.527152, Tiempo: 2.023334s
ID: 4286, Nombre: images.jpg, Ubicación: uploads\images.jpg, Tipo: bus, Confianza: 46.13%, Fecha/Hora: 2025-01-12 20:37:46.529150, Tiempo: 2.023334s
ID: 4287, Nombre: images.jpg, Ubicación: uploads\images.jpg, Tipo: automovil, Confianza: 99.10%, Fecha/Hora: 2025-01-12 20:37:46.689052, Tiempo: 0.774522s
ID: 4288, Nombre: images.jpg, Ubicación: uploads\images.jpg, Tipo: automovil, Confianza: 96.30%, Fecha/Hora: 2025-01-12 20:37:46.691051, Tiempo: 0.774522s
ID: 4289, Nombre: images.jpg, Ubicación: uploads\images.jpg, Tipo: automovil, Confianza: 95.97%, Fecha/Hora: 2025-01-12 20:37:46.693049, Tiempo: 0.774522s
ID: 4290, Nombre: images.jpg, Ubicación: uploads\images.jpg, Tipo: automovil, Confianza: 91.92%, Fecha/Hora: 2025-01-12 20:37:46.695048, Tiempo: 0.774522s
ID: 4291, Nombre: images.jpg, Ubicación: uploads\images.jpg, Tipo: automovil, Confianza: 87.15%, Fecha/Hora: 2025-01-12 20:37:46.697048, Tiempo: 0.774522s
ID: 4292, Nombre: images.jpg, Ubicación: uploads\images.jpg, Tipo: automovil, Confianza: 71.87%, Fecha/Hora: 2025-01-12 20:37:46.699046, Tiempo: 0.774522s
ID: 4293, Nombre: images.jpg, Ubicación: uploads\images.jpg, Tipo: bus, Confianza: 46.13%, Fecha/Hora: 2025-01-12 20:37:46.701045, Tiempo: 0.774522s
ID: 4294, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 51.58%, Fecha/Hora: 2025-01-12 20:40:42.017270, Tiempo: 0.0s
ID: 4295, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 90.64%, Fecha/Hora: 2025-01-12 20:40:42.308092, Tiempo: 0.0s
ID: 4296, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 86.74%, Fecha/Hora: 2025-01-12 20:40:42.311089, Tiempo: 0.0s
ID: 4297, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 85.83%, Fecha/Hora: 2025-01-12 20:40:42.314088, Tiempo: 0.0s
ID: 4298, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 83.33%, Fecha/Hora: 2025-01-12 20:40:42.317085, Tiempo: 0.0s
ID: 4299, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 93.31%, Fecha/Hora: 2025-01-12 20:40:42.621898, Tiempo: 0.0s
ID: 4300, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 93.14%, Fecha/Hora: 2025-01-12 20:40:42.626899, Tiempo: 0.0s
ID: 4301, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 87.85%, Fecha/Hora: 2025-01-12 20:40:42.631893, Tiempo: 0.0s
ID: 4302, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 87.20%, Fecha/Hora: 2025-01-12 20:40:42.634890, Tiempo: 0.0s
ID: 4303, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 72.76%, Fecha/Hora: 2025-01-12 20:40:42.637889, Tiempo: 0.0s
ID: 4304, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 59.69%, Fecha/Hora: 2025-01-12 20:40:42.640887, Tiempo: 0.0s
ID: 4305, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 98.67%, Fecha/Hora: 2025-01-12 20:40:42.959690, Tiempo: 0.0s
ID: 4306, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 96.75%, Fecha/Hora: 2025-01-12 20:40:42.962689, Tiempo: 0.0s
ID: 4307, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 91.54%, Fecha/Hora: 2025-01-12 20:40:42.965687, Tiempo: 0.0s
ID: 4308, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 90.36%, Fecha/Hora: 2025-01-12 20:40:42.968685, Tiempo: 0.0s
ID: 4309, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 87.48%, Fecha/Hora: 2025-01-12 20:40:42.971683, Tiempo: 0.0s
ID: 4310, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 67.50%, Fecha/Hora: 2025-01-12 20:40:42.974681, Tiempo: 0.0s
ID: 4311, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 61.93%, Fecha/Hora: 2025-01-12 20:40:42.976680, Tiempo: 0.0s
ID: 4312, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 98.49%, Fecha/Hora: 2025-01-12 20:40:43.270499, Tiempo: 0.0s
ID: 4313, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 95.69%, Fecha/Hora: 2025-01-12 20:40:43.273497, Tiempo: 0.0s
ID: 4314, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 95.62%, Fecha/Hora: 2025-01-12 20:40:43.277496, Tiempo: 0.0s
ID: 4315, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 92.34%, Fecha/Hora: 2025-01-12 20:40:43.280493, Tiempo: 0.0s
ID: 4316, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 91.80%, Fecha/Hora: 2025-01-12 20:40:43.283491, Tiempo: 0.0s
ID: 4317, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 86.21%, Fecha/Hora: 2025-01-12 20:40:43.287489, Tiempo: 0.0s
ID: 4318, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 75.00%, Fecha/Hora: 2025-01-12 20:40:43.290487, Tiempo: 0.0s
ID: 4319, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 99.08%, Fecha/Hora: 2025-01-12 20:40:43.578310, Tiempo: 0.0s
ID: 4320, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 97.07%, Fecha/Hora: 2025-01-12 20:40:43.581308, Tiempo: 0.0s
ID: 4321, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 95.71%, Fecha/Hora: 2025-01-12 20:40:43.585306, Tiempo: 0.0s
ID: 4322, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 93.30%, Fecha/Hora: 2025-01-12 20:40:43.587304, Tiempo: 0.0s
ID: 4323, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 90.88%, Fecha/Hora: 2025-01-12 20:40:43.590303, Tiempo: 0.0s
ID: 4324, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 85.13%, Fecha/Hora: 2025-01-12 20:40:43.593301, Tiempo: 0.0s
ID: 4325, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 80.77%, Fecha/Hora: 2025-01-12 20:40:43.595299, Tiempo: 0.0s
ID: 4326, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 98.67%, Fecha/Hora: 2025-01-12 20:40:43.921610, Tiempo: 0.0s
ID: 4327, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 97.17%, Fecha/Hora: 2025-01-12 20:40:43.924607, Tiempo: 0.0s
ID: 4328, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 95.51%, Fecha/Hora: 2025-01-12 20:40:43.928606, Tiempo: 0.0s
ID: 4329, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 94.30%, Fecha/Hora: 2025-01-12 20:40:43.931603, Tiempo: 0.0s
ID: 4330, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 91.21%, Fecha/Hora: 2025-01-12 20:40:43.934601, Tiempo: 0.0s
ID: 4331, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 90.86%, Fecha/Hora: 2025-01-12 20:40:43.936600, Tiempo: 0.0s
ID: 4332, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 38.96%, Fecha/Hora: 2025-01-12 20:40:43.938598, Tiempo: 0.0s
ID: 4333, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 98.98%, Fecha/Hora: 2025-01-12 20:40:44.241413, Tiempo: 0.0s
ID: 4334, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 97.45%, Fecha/Hora: 2025-01-12 20:40:44.244411, Tiempo: 0.0s
ID: 4335, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 96.77%, Fecha/Hora: 2025-01-12 20:40:44.248408, Tiempo: 0.0s
ID: 4336, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 91.91%, Fecha/Hora: 2025-01-12 20:40:44.251406, Tiempo: 0.0s
ID: 4337, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 90.64%, Fecha/Hora: 2025-01-12 20:40:44.253404, Tiempo: 0.0s
ID: 4338, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 89.66%, Fecha/Hora: 2025-01-12 20:40:44.256404, Tiempo: 0.0s
ID: 4339, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 27.78%, Fecha/Hora: 2025-01-12 20:40:44.258401, Tiempo: 0.0s
ID: 4340, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 98.20%, Fecha/Hora: 2025-01-12 20:40:44.585200, Tiempo: 0.0s
ID: 4341, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 96.57%, Fecha/Hora: 2025-01-12 20:40:44.588199, Tiempo: 0.0s
ID: 4342, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 96.21%, Fecha/Hora: 2025-01-12 20:40:44.591198, Tiempo: 0.0s
ID: 4343, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 95.48%, Fecha/Hora: 2025-01-12 20:40:44.594195, Tiempo: 0.0s
ID: 4344, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 91.05%, Fecha/Hora: 2025-01-12 20:40:44.598193, Tiempo: 0.0s
ID: 4345, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 82.99%, Fecha/Hora: 2025-01-12 20:40:44.601191, Tiempo: 0.0s
ID: 4346, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 97.93%, Fecha/Hora: 2025-01-12 20:40:44.912000, Tiempo: 0.0s
ID: 4347, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 97.09%, Fecha/Hora: 2025-01-12 20:40:44.914998, Tiempo: 0.0s
ID: 4348, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 94.83%, Fecha/Hora: 2025-01-12 20:40:44.918996, Tiempo: 0.0s
ID: 4349, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 90.52%, Fecha/Hora: 2025-01-12 20:40:44.920994, Tiempo: 0.0s
ID: 4350, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 75.66%, Fecha/Hora: 2025-01-12 20:40:44.923993, Tiempo: 0.0s
ID: 4351, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 57.59%, Fecha/Hora: 2025-01-12 20:40:44.925991, Tiempo: 0.0s
ID: 4352, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 36.24%, Fecha/Hora: 2025-01-12 20:40:44.928989, Tiempo: 0.0s
ID: 4353, Nombre: streaming_live, Ubicación: En vivo, Tipo: camion, Confianza: 25.23%, Fecha/Hora: 2025-01-12 20:40:44.931988, Tiempo: 0.0s
ID: 4354, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 97.50%, Fecha/Hora: 2025-01-12 20:40:45.222318, Tiempo: 0.0s
ID: 4355, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 93.80%, Fecha/Hora: 2025-01-12 20:40:45.225316, Tiempo: 0.0s
ID: 4356, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 89.96%, Fecha/Hora: 2025-01-12 20:40:45.228315, Tiempo: 0.0s
ID: 4357, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 88.04%, Fecha/Hora: 2025-01-12 20:40:45.232312, Tiempo: 0.0s
ID: 4358, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 85.01%, Fecha/Hora: 2025-01-12 20:40:45.234311, Tiempo: 0.0s
ID: 4359, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 73.71%, Fecha/Hora: 2025-01-12 20:40:45.237309, Tiempo: 0.0s
ID: 4360, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 72.15%, Fecha/Hora: 2025-01-12 20:40:45.239308, Tiempo: 0.0s
ID: 4362, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 90.56%, Fecha/Hora: 2025-01-12 20:40:45.585095, Tiempo: 0.0s
ID: 4363, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 84.45%, Fecha/Hora: 2025-01-12 20:40:45.588095, Tiempo: 0.0s
ID: 4364, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 74.09%, Fecha/Hora: 2025-01-12 20:40:45.591092, Tiempo: 0.0s
ID: 4365, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 66.21%, Fecha/Hora: 2025-01-12 20:40:45.594090, Tiempo: 0.0s
ID: 4366, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 61.03%, Fecha/Hora: 2025-01-12 20:40:45.598088, Tiempo: 0.0s
ID: 4367, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 97.06%, Fecha/Hora: 2025-01-12 20:40:45.911894, Tiempo: 0.0s
ID: 4368, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 93.27%, Fecha/Hora: 2025-01-12 20:40:45.914892, Tiempo: 0.0s
ID: 4369, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 91.96%, Fecha/Hora: 2025-01-12 20:40:45.917891, Tiempo: 0.0s
ID: 4370, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 87.27%, Fecha/Hora: 2025-01-12 20:40:45.920888, Tiempo: 0.0s
ID: 4371, Nombre: streaming_live, Ubicación: En vivo, Tipo: camioneta, Confianza: 62.97%, Fecha/Hora: 2025-01-12 20:40:45.923887, Tiempo: 0.0s
ID: 4372, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 41.75%, Fecha/Hora: 2025-01-12 20:40:45.926885, Tiempo: 0.0s
ID: 4373, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 32.70%, Fecha/Hora: 2025-01-12 20:40:45.929883, Tiempo: 0.0s
ID: 4374, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 96.47%, Fecha/Hora: 2025-01-12 20:40:46.235694, Tiempo: 0.0s
ID: 4375, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 93.52%, Fecha/Hora: 2025-01-12 20:40:46.238694, Tiempo: 0.0s
ID: 4376, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 92.19%, Fecha/Hora: 2025-01-12 20:40:46.242690, Tiempo: 0.0s
ID: 4377, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 71.35%, Fecha/Hora: 2025-01-12 20:40:46.244689, Tiempo: 0.0s
ID: 4378, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 63.86%, Fecha/Hora: 2025-01-12 20:40:46.248687, Tiempo: 0.0s
ID: 4379, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 57.09%, Fecha/Hora: 2025-01-12 20:40:46.251685, Tiempo: 0.0s
ID: 4380, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 49.65%, Fecha/Hora: 2025-01-12 20:40:46.253684, Tiempo: 0.0s
ID: 4381, Nombre: streaming_live, Ubicación: En vivo, Tipo: moto, Confianza: 49.53%, Fecha/Hora: 2025-01-12 20:40:46.256682, Tiempo: 0.0s
ID: 4382, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 32.68%, Fecha/Hora: 2025-01-12 20:40:46.260680, Tiempo: 0.0s
ID: 4383, Nombre: streaming_live, Ubicación: En vivo, Tipo: camion, Confianza: 28.67%, Fecha/Hora: 2025-01-12 20:40:46.264678, Tiempo: 0.0s
ID: 4384, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 95.21%, Fecha/Hora: 2025-01-12 20:40:46.594474, Tiempo: 0.0s
ID: 4385, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 94.59%, Fecha/Hora: 2025-01-12 20:40:46.598471, Tiempo: 0.0s
ID: 4386, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 93.55%, Fecha/Hora: 2025-01-12 20:40:46.601470, Tiempo: 0.0s
ID: 4387, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 91.16%, Fecha/Hora: 2025-01-12 20:40:46.604468, Tiempo: 0.0s
ID: 4388, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 72.18%, Fecha/Hora: 2025-01-12 20:40:46.607466, Tiempo: 0.0s
ID: 4389, Nombre: streaming_live, Ubicación: En vivo, Tipo: moto, Confianza: 45.85%, Fecha/Hora: 2025-01-12 20:40:46.609465, Tiempo: 0.0s
ID: 4390, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 98.47%, Fecha/Hora: 2025-01-12 20:40:46.962248, Tiempo: 0.0s
ID: 4391, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 96.54%, Fecha/Hora: 2025-01-12 20:40:46.965246, Tiempo: 0.0s
ID: 4392, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 92.56%, Fecha/Hora: 2025-01-12 20:40:46.968244, Tiempo: 0.0s
ID: 4393, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 87.26%, Fecha/Hora: 2025-01-12 20:40:46.971242, Tiempo: 0.0s
ID: 4394, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 56.11%, Fecha/Hora: 2025-01-12 20:40:46.973241, Tiempo: 0.0s
ID: 4395, Nombre: streaming_live, Ubicación: En vivo, Tipo: camion, Confianza: 53.40%, Fecha/Hora: 2025-01-12 20:40:46.976239, Tiempo: 0.0s
ID: 4396, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 29.36%, Fecha/Hora: 2025-01-12 20:40:46.979238, Tiempo: 0.0s
ID: 4397, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 94.61%, Fecha/Hora: 2025-01-12 20:40:47.294043, Tiempo: 0.0s
ID: 4398, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 94.17%, Fecha/Hora: 2025-01-12 20:40:47.298041, Tiempo: 0.0s
ID: 4399, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 91.92%, Fecha/Hora: 2025-01-12 20:40:47.300040, Tiempo: 0.0s
ID: 4400, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 91.19%, Fecha/Hora: 2025-01-12 20:40:47.303038, Tiempo: 0.0s
ID: 4401, Nombre: streaming_live, Ubicación: En vivo, Tipo: camion, Confianza: 70.99%, Fecha/Hora: 2025-01-12 20:40:47.306036, Tiempo: 0.0s
ID: 4402, Nombre: streaming_live, Ubicación: En vivo, Tipo: camion, Confianza: 63.03%, Fecha/Hora: 2025-01-12 20:40:47.308035, Tiempo: 0.0s
ID: 4403, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 60.80%, Fecha/Hora: 2025-01-12 20:40:47.310034, Tiempo: 0.0s
ID: 4404, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 25.91%, Fecha/Hora: 2025-01-12 20:40:47.313033, Tiempo: 0.0s
ID: 4405, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 98.09%, Fecha/Hora: 2025-01-12 20:40:47.640830, Tiempo: 0.0s
ID: 4406, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 96.59%, Fecha/Hora: 2025-01-12 20:40:47.643828, Tiempo: 0.0s
ID: 4407, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 94.01%, Fecha/Hora: 2025-01-12 20:40:47.646826, Tiempo: 0.0s
ID: 4408, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 93.37%, Fecha/Hora: 2025-01-12 20:40:47.649825, Tiempo: 0.0s
ID: 4409, Nombre: streaming_live, Ubicación: En vivo, Tipo: camion, Confianza: 90.46%, Fecha/Hora: 2025-01-12 20:40:47.652823, Tiempo: 0.0s
ID: 4410, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 71.60%, Fecha/Hora: 2025-01-12 20:40:47.654822, Tiempo: 0.0s
ID: 4411, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 26.79%, Fecha/Hora: 2025-01-12 20:40:47.657821, Tiempo: 0.0s
ID: 4412, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 97.83%, Fecha/Hora: 2025-01-12 20:40:47.926654, Tiempo: 0.0s
ID: 4413, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 97.48%, Fecha/Hora: 2025-01-12 20:40:47.929652, Tiempo: 0.0s
ID: 4414, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 93.37%, Fecha/Hora: 2025-01-12 20:40:47.931651, Tiempo: 0.0s
ID: 4415, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 88.47%, Fecha/Hora: 2025-01-12 20:40:47.934650, Tiempo: 0.0s
ID: 4416, Nombre: streaming_live, Ubicación: En vivo, Tipo: camion, Confianza: 75.83%, Fecha/Hora: 2025-01-12 20:40:47.937648, Tiempo: 0.0s
ID: 4417, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 47.09%, Fecha/Hora: 2025-01-12 20:40:47.939647, Tiempo: 0.0s
ID: 4418, Nombre: streaming_live, Ubicación: En vivo, Tipo: camion, Confianza: 42.78%, Fecha/Hora: 2025-01-12 20:40:47.943644, Tiempo: 0.0s
ID: 4419, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 97.01%, Fecha/Hora: 2025-01-12 20:40:48.275440, Tiempo: 0.0s
ID: 4420, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 96.67%, Fecha/Hora: 2025-01-12 20:40:48.279438, Tiempo: 0.0s
ID: 4421, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 93.33%, Fecha/Hora: 2025-01-12 20:40:48.283436, Tiempo: 0.0s
ID: 4422, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 83.32%, Fecha/Hora: 2025-01-12 20:40:48.286433, Tiempo: 0.0s
ID: 4423, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 78.34%, Fecha/Hora: 2025-01-12 20:40:48.288431, Tiempo: 0.0s
ID: 4424, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 70.56%, Fecha/Hora: 2025-01-12 20:40:48.291430, Tiempo: 0.0s
ID: 4425, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 58.64%, Fecha/Hora: 2025-01-12 20:40:48.294428, Tiempo: 0.0s
ID: 4426, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 51.66%, Fecha/Hora: 2025-01-12 20:40:48.298426, Tiempo: 0.0s
ID: 4427, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 37.67%, Fecha/Hora: 2025-01-12 20:40:48.301424, Tiempo: 0.0s
ID: 4428, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 96.55%, Fecha/Hora: 2025-01-12 20:40:48.692183, Tiempo: 0.0s
ID: 4429, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 94.13%, Fecha/Hora: 2025-01-12 20:40:48.697181, Tiempo: 0.0s
ID: 4430, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 73.09%, Fecha/Hora: 2025-01-12 20:40:48.700179, Tiempo: 0.0s
ID: 4431, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 70.80%, Fecha/Hora: 2025-01-12 20:40:48.703176, Tiempo: 0.0s
ID: 4432, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 66.60%, Fecha/Hora: 2025-01-12 20:40:48.706175, Tiempo: 0.0s
ID: 4433, Nombre: streaming_live, Ubicación: En vivo, Tipo: camion, Confianza: 47.30%, Fecha/Hora: 2025-01-12 20:40:48.708173, Tiempo: 0.0s
ID: 4434, Nombre: streaming_live, Ubicación: En vivo, Tipo: bus, Confianza: 45.20%, Fecha/Hora: 2025-01-12 20:40:48.712171, Tiempo: 0.0s
ID: 4435, Nombre: streaming_live, Ubicación: En vivo, Tipo: furgoneta, Confianza: 30.42%, Fecha/Hora: 2025-01-12 20:40:49.358773, Tiempo: 0.0s
ID: 4436, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 28.34%, Fecha/Hora: 2025-01-12 20:40:49.361771, Tiempo: 0.0s
ID: 4437, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 37.14%, Fecha/Hora: 2025-01-12 20:40:49.718552, Tiempo: 0.0s
ID: 4438, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 41.76%, Fecha/Hora: 2025-01-12 20:40:50.570029, Tiempo: 0.0s
ID: 4439, Nombre: streaming_live, Ubicación: En vivo, Tipo: automovil, Confianza: 44.34%, Fecha/Hora: 2025-01-12 20:40:50.962787, Tiempo: 0.0s
